Time,alt_msl_ft,ias_kt,vs_fps,pitch_deg,roll_deg,throttle
51.4167,182.8105361,58.83493406,-4.302355159,-0.528832324,-0.06383994908,0
51.6167,181.9152315,58.57909541,-4.649557967,-0.7611112113,-0.4869697652,0
51.8167,180.9414512,58.34342937,-5.121279757,-1.064631616,-0.9027147143,0
52.0167,179.8615017,58.11629492,-5.615881565,-0.7019915734,-0.824812648,0
52.2167,178.746978,57.85440239,-5.487157941,0.1134655921,-0.5193542591,0
52.4167,177.7012767,57.55377078,-4.982902846,0.6247334489,-0.4094126678,0
52.6167,176.7504512,57.24397004,-4.570968282,0.7025047215,-0.7012999929,0
52.8167,175.8593689,56.94377192,-4.38293333,0.6085533265,-1.151213613,0
53.0167,174.9848275,56.65550048,-4.374940877,0.6153436652,-1.430372429,0
53.2167,174.112551,56.36936187,-4.35554212,0.7817915922,-1.584179151,0
53.4167,173.2535037,56.07915452,-4.231857227,0.9743700227,-1.703512564,0
53.6167,172.4177557,55.79188766,-4.152013803,0.9480034183,-1.821640476,0
53.8167,171.5832275,55.51555982,-4.202475239,0.9209417122,-1.811382682,0
54.0167,170.7373015,55.24564669,-4.249670368,1.015412231,-1.69852373,0
54.2167,169.8865882,54.97840284,-4.255918112,1.156733791,-1.580158997,0
54.4167,169.0411681,54.71249308,-4.204546539,1.279865416,-1.458245606,0
54.6167,168.2041895,54.45009248,-4.168728049,1.387103884,-1.299318573,0
54.8167,167.3754885,54.18981458,-4.123288707,1.546837476,-1.127010478,0
55.0167,166.5589786,53.92706801,-4.039072715,1.880448561,-0.9567560048,0
55.2167,165.7781491,53.65074588,-3.767657489,2.384870427,-0.7950685999,0
55.4167,165.0669991,53.35533601,-3.354900493,2.863687945,-0.5597191396,0
55.6167,164.4437863,53.04351152,-2.894450073,3.225002937,-0.2332717017,0
55.8167,163.9067597,52.72226594,-2.507269127,3.447006899,0.1673203033,0
56.0167,163.4373156,52.39514516,-2.197407807,3.720879657,0.5850208597,0
56.2167,163.0312232,52.05966944,-1.863002843,4.032776166,0.9937218718,0
